redirect_type,old_path,new_slug,redirect_target,redirect_rule,notes,old_url
NOT_MIGRATED,mqtt-broker/faq,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/faq/
NOT_MIGRATED,mqtt-broker/getting-started,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/getting-started/
NOT_MIGRATED,mqtt-broker/getting-started-guides/what-is-thingsboard-mqtt-broker,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/getting-started-guides/what-is-thingsboard-mqtt-broker/
NOT_MIGRATED,mqtt-broker/help,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/help/
NOT_MIGRATED,mqtt-broker/image-gallery,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/image-gallery/
NOT_MIGRATED,mqtt-broker/install/building-from-source,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/building-from-source/
NOT_MIGRATED,mqtt-broker/install/cluster/aws-cluster-setup,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/aws-cluster-setup/
NOT_MIGRATED,mqtt-broker/install/cluster/azure-cluster-setup,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/azure-cluster-setup/
NOT_MIGRATED,mqtt-broker/install/cluster/docker-compose-setup,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/docker-compose-setup/
NOT_MIGRATED,mqtt-broker/install/cluster/gcp-cluster-setup,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/gcp-cluster-setup/
NOT_MIGRATED,mqtt-broker/install/cluster/helm-cluster-setup-aws,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-aws/
NOT_MIGRATED,mqtt-broker/install/cluster/helm-cluster-setup-azure,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-azure/
NOT_MIGRATED,mqtt-broker/install/cluster/helm-cluster-setup-gcp,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-gcp/
NOT_MIGRATED,mqtt-broker/install/cluster/helm-cluster-setup-minikube,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-minikube/
NOT_MIGRATED,mqtt-broker/install/cluster/helm-cluster-setup-options,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-setup-options/
NOT_MIGRATED,mqtt-broker/install/cluster/helm-cluster-upgrading-options,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/helm-cluster-upgrading-options/
NOT_MIGRATED,mqtt-broker/install/cluster/minikube-cluster-setup,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/minikube-cluster-setup/
NOT_MIGRATED,mqtt-broker/install/cluster/resources/upgrade-options/docker-compose-upgrade-tbmq-with-from-version,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/resources/upgrade-options/docker-compose-upgrade-tbmq-with-from-version/
NOT_MIGRATED,mqtt-broker/install/cluster/resources/upgrade-options/docker-compose-upgrade-tbmq-without-from-version,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/resources/upgrade-options/docker-compose-upgrade-tbmq-without-from-version/
NOT_MIGRATED,mqtt-broker/install/cluster/resources/upgrade-options/k8s-upgrade-tbmq-with-from-version,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/cluster/resources/upgrade-options/k8s-upgrade-tbmq-with-from-version/
NOT_MIGRATED,mqtt-broker/install/config,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/config/
NOT_MIGRATED,mqtt-broker/install/docker,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/docker/
NOT_MIGRATED,mqtt-broker/install/docker-windows,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/docker-windows/
NOT_MIGRATED,mqtt-broker/install/ie-config,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/ie-config/
NOT_MIGRATED,mqtt-broker/install/installation-options,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/installation-options/
NOT_MIGRATED,mqtt-broker/install/upgrade-instructions,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/install/upgrade-instructions/
NOT_MIGRATED,mqtt-broker/integrations,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/integrations/
NOT_MIGRATED,mqtt-broker/integrations/http,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/integrations/http/
NOT_MIGRATED,mqtt-broker/integrations/kafka,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/integrations/kafka/
NOT_MIGRATED,mqtt-broker/integrations/mqtt,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/integrations/mqtt/
NOT_MIGRATED,mqtt-broker/mqtt-client-credentials-management,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/mqtt-client-credentials-management/
NOT_MIGRATED,mqtt-broker/other/blocked-client,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/other/blocked-client/
NOT_MIGRATED,mqtt-broker/other/health,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/other/health/
NOT_MIGRATED,mqtt-broker/other/msg-delivery-strategy,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/other/msg-delivery-strategy/
NOT_MIGRATED,mqtt-broker/other/proxy-protocol,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/other/proxy-protocol/
NOT_MIGRATED,mqtt-broker/reference/100m-connections-performance-test,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/reference/100m-connections-performance-test/
NOT_MIGRATED,mqtt-broker/reference/1m-throughput-p2p-performance-test,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/reference/1m-throughput-p2p-performance-test/
NOT_MIGRATED,mqtt-broker/reference/3m-throughput-single-node-performance-test,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/reference/3m-throughput-single-node-performance-test/
NOT_MIGRATED,mqtt-broker/releases,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/releases/
NOT_MIGRATED,mqtt-broker/rest-api,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/rest-api/
NOT_MIGRATED,mqtt-broker/roadmap,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/roadmap/
NOT_MIGRATED,mqtt-broker/search,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/search/
NOT_MIGRATED,mqtt-broker/security/authentication/basic,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/security/authentication/basic/
NOT_MIGRATED,mqtt-broker/security/authentication/jwt,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/security/authentication/jwt/
NOT_MIGRATED,mqtt-broker/security/authentication/scram,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/security/authentication/scram/
NOT_MIGRATED,mqtt-broker/security/authentication/x509,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/security/authentication/x509/
NOT_MIGRATED,mqtt-broker/security/https,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/security/https/
NOT_MIGRATED,mqtt-broker/security/listeners,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/security/listeners/
NOT_MIGRATED,mqtt-broker/security/mqtts,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/security/mqtts/
NOT_MIGRATED,mqtt-broker/security/overview,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/security/overview/
NOT_MIGRATED,mqtt-broker/subscription,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/subscription/
NOT_MIGRATED,mqtt-broker/troubleshooting,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/troubleshooting/
NOT_MIGRATED,mqtt-broker/user-guide/backpressure,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/backpressure/
NOT_MIGRATED,mqtt-broker/user-guide/clean-persistent-sessions,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/clean-persistent-sessions/
NOT_MIGRATED,mqtt-broker/user-guide/integrations/how-to-connect-thingsboard-to-tbmq,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/integrations/how-to-connect-thingsboard-to-tbmq/
NOT_MIGRATED,mqtt-broker/user-guide/keep-alive,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/keep-alive/
NOT_MIGRATED,mqtt-broker/user-guide/last-will,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/last-will/
NOT_MIGRATED,mqtt-broker/user-guide/mqtt-broker,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/mqtt-broker/
NOT_MIGRATED,mqtt-broker/user-guide/mqtt-client-type,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/mqtt-client-type/
NOT_MIGRATED,mqtt-broker/user-guide/mqtt-over-ws,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/mqtt-over-ws/
NOT_MIGRATED,mqtt-broker/user-guide/mqtt-protocol,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/mqtt-protocol/
NOT_MIGRATED,mqtt-broker/user-guide/qos,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/qos/
NOT_MIGRATED,mqtt-broker/user-guide/retained-messages,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/retained-messages/
NOT_MIGRATED,mqtt-broker/user-guide/shared-subscriptions,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/shared-subscriptions/
NOT_MIGRATED,mqtt-broker/user-guide/topics,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/topics/
NOT_MIGRATED,mqtt-broker/user-guide/ui/mail-server,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/mail-server/
NOT_MIGRATED,mqtt-broker/user-guide/ui/monitoring,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/monitoring/
NOT_MIGRATED,mqtt-broker/user-guide/ui/mqtt-client-credentials,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/mqtt-client-credentials/
NOT_MIGRATED,mqtt-broker/user-guide/ui/sessions,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/sessions/
NOT_MIGRATED,mqtt-broker/user-guide/ui/settings,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/settings/
NOT_MIGRATED,mqtt-broker/user-guide/ui/shared-subscriptions,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/shared-subscriptions/
NOT_MIGRATED,mqtt-broker/user-guide/ui/subscriptions,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/subscriptions/
NOT_MIGRATED,mqtt-broker/user-guide/ui/unauthorized-clients,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/unauthorized-clients/
NOT_MIGRATED,mqtt-broker/user-guide/ui/users,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/users/
NOT_MIGRATED,mqtt-broker/user-guide/ui/websocket-client,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-guide/ui/websocket-client/
NOT_MIGRATED,mqtt-broker/user-management,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/user-management/
NOT_MIGRATED,mqtt-broker/white-labeling,,,,Page does not exist in new site,https://thingsboard.io/docs/mqtt-broker/white-labeling/
NOT_MIGRATED,private-cloud/subscription,,,,Page does not exist in new site,https://thingsboard.io/docs/private-cloud/subscription/
NOT_MIGRATED,reference/1m-devices-test,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/1m-devices-test/
NOT_MIGRATED,reference/20k-devices-test,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/20k-devices-test/
NOT_MIGRATED,reference/actions/kafka-plugin-action,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/actions/kafka-plugin-action/
NOT_MIGRATED,reference/actions/rabbitmq-plugin-action,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/actions/rabbitmq-plugin-action/
NOT_MIGRATED,reference/actions/rest-api-call-plugin-action,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/actions/rest-api-call-plugin-action/
NOT_MIGRATED,reference/actions/rpc-plugin-action,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/actions/rpc-plugin-action/
NOT_MIGRATED,reference/actions/send-mail-action,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/actions/send-mail-action/
NOT_MIGRATED,reference/actions/telemetry-plugin-action,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/actions/telemetry-plugin-action/
NOT_MIGRATED,reference/coap-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/coap-api
NOT_MIGRATED,reference/coap-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/coap-api/
NOT_MIGRATED,reference/filters/device-attributes-filter,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/filters/device-attributes-filter/
NOT_MIGRATED,reference/filters/device-telemetry-filter,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/filters/device-telemetry-filter/
NOT_MIGRATED,reference/filters/method-name-filter,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/filters/method-name-filter/
NOT_MIGRATED,reference/gateway-mqtt-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/gateway-mqtt-api/
NOT_MIGRATED,reference/http-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/http-api
NOT_MIGRATED,reference/http-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/http-api/
NOT_MIGRATED,reference/iot-platform-deployment-scenarios,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/iot-platform-deployment-scenarios/
NOT_MIGRATED,reference/lwm2m-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/lwm2m-api/
NOT_MIGRATED,reference/mqtt-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/mqtt-api
NOT_MIGRATED,reference/mqtt-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/mqtt-api/
NOT_MIGRATED,reference/mqtt-sparkplug-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/mqtt-sparkplug-api/
NOT_MIGRATED,reference/mqtt-v5-errors-code,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/mqtt-v5-errors-code/
NOT_MIGRATED,reference/msa,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/msa/
NOT_MIGRATED,reference/performance-aws-instances,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/performance-aws-instances/
NOT_MIGRATED,reference/performance-tests,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/performance-tests/
NOT_MIGRATED,reference/performance-tools,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/performance-tools/
NOT_MIGRATED,reference/performance/tools/java-jmx-monitoring,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/performance/tools/java-jmx-monitoring/
NOT_MIGRATED,reference/performance/tools/postgres-pgadmin-monitoring,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/performance/tools/postgres-pgadmin-monitoring/
NOT_MIGRATED,reference/performance/tools/thingsboard-performance-charts,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/performance/tools/thingsboard-performance-charts/
NOT_MIGRATED,reference/plugins/kafka,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/kafka/
NOT_MIGRATED,reference/plugins/mail,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/mail/
NOT_MIGRATED,reference/plugins/messaging,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/messaging/
NOT_MIGRATED,reference/plugins/rest,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/rest/
NOT_MIGRATED,reference/plugins/rpc,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/rpc/
NOT_MIGRATED,reference/plugins/sns,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/sns/
NOT_MIGRATED,reference/plugins/sqs,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/sqs/
NOT_MIGRATED,reference/plugins/telemetry,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/telemetry/
NOT_MIGRATED,reference/plugins/time,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/plugins/time/
NOT_MIGRATED,reference/processors/alarm-deduplication-processor,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/processors/alarm-deduplication-processor/
NOT_MIGRATED,reference/protocols,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/protocols/
NOT_MIGRATED,reference/python-client-sdk,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/python-client-sdk/
NOT_MIGRATED,reference/releases,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/releases/
NOT_MIGRATED,reference/rest-client,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/rest-client/
NOT_MIGRATED,reference/snmp-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/snmp-api
NOT_MIGRATED,reference/snmp-api,,,,Page does not exist in new site,https://thingsboard.io/docs/reference/snmp-api/
NOT_MIGRATED,releases/release-policy,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/release-policy/
NOT_MIGRATED,releases/releases-table/v3-0-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-0-x/
NOT_MIGRATED,releases/releases-table/v3-1-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-1-x/
NOT_MIGRATED,releases/releases-table/v3-2-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-2-x/
NOT_MIGRATED,releases/releases-table/v3-3-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-3-x/
NOT_MIGRATED,releases/releases-table/v3-4-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-4-x/
NOT_MIGRATED,releases/releases-table/v3-5-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-5-x/
NOT_MIGRATED,releases/releases-table/v3-6-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-6-x/
NOT_MIGRATED,releases/releases-table/v3-7-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-7-x/
NOT_MIGRATED,releases/releases-table/v3-8-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-8-x/
NOT_MIGRATED,releases/releases-table/v3-9-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v3-9-x/
NOT_MIGRATED,releases/releases-table/v4-0-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v4-0-x/
NOT_MIGRATED,releases/releases-table/v4-1-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v4-1-x/
NOT_MIGRATED,releases/releases-table/v4-2-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v4-2-x/
NOT_MIGRATED,releases/releases-table/v4-3-x,,,,Page does not exist in new site,https://thingsboard.io/docs/releases/releases-table/v4-3-x/
NOT_MIGRATED,samples,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/
NOT_MIGRATED,samples/abeeway/tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/abeeway/tracker/
NOT_MIGRATED,samples/alarms/basic-rules,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/alarms/basic-rules/
NOT_MIGRATED,samples/alarms/mail,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/alarms/mail/
NOT_MIGRATED,samples/analytics/kafka-streams,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/analytics/kafka-streams/
NOT_MIGRATED,samples/analytics/mcp-server-ai-insights,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/analytics/mcp-server-ai-insights/
NOT_MIGRATED,samples/analytics/ollama,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/analytics/ollama/
NOT_MIGRATED,samples/analytics/ollama/nginx,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/analytics/ollama/nginx/
NOT_MIGRATED,samples/analytics/spark-integration-with-thingsboard,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/analytics/spark-integration-with-thingsboard/
NOT_MIGRATED,samples/arduino,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/arduino/
NOT_MIGRATED,samples/arduino/sim808-htu21d,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/arduino/sim808-htu21d/
NOT_MIGRATED,samples/arduino/temperature,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/arduino/temperature/
NOT_MIGRATED,samples/ble/raspberry-esp32-xiaomi-sensor-htu21d,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/ble/raspberry-esp32-xiaomi-sensor-htu21d/
NOT_MIGRATED,samples/cricket-wifi/cricket-wifi,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/cricket-wifi/cricket-wifi/
NOT_MIGRATED,samples/demo-account,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/demo-account/
NOT_MIGRATED,samples/digicom/energy-meter-monitoring-with-thingsboard-iot-pla%C6%9Eorm,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/digicom/energy-meter-monitoring-with-thingsboard-iot-pla%C6%9Eorm/
NOT_MIGRATED,samples/esp32,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/esp32/
NOT_MIGRATED,samples/esp32/gpio-control-pico-kit-dht22-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/esp32/gpio-control-pico-kit-dht22-sensor/
NOT_MIGRATED,samples/esp32/ota,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/esp32/ota/
NOT_MIGRATED,samples/esp8266,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/esp8266/
NOT_MIGRATED,samples/esp8266/gpio,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/esp8266/gpio/
NOT_MIGRATED,samples/esp8266/temperature,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/esp8266/temperature/
NOT_MIGRATED,samples/exxn/exxn,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/exxn/exxn/
NOT_MIGRATED,samples/fusion-daq/fusion-daq,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/fusion-daq/fusion-daq/
NOT_MIGRATED,samples/kernel/kernel,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/kernel/kernel/
NOT_MIGRATED,samples/kingpigeon/kingpigeon,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/kingpigeon/kingpigeon/
NOT_MIGRATED,samples/lansitec/solar-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/lansitec/solar-bluetooth-gateway/
NOT_MIGRATED,samples/moko-smart/moko-smart-guide,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/moko-smart/moko-smart-guide/
NOT_MIGRATED,samples/monitoring/facilities-monitoring-poc,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/monitoring/facilities-monitoring-poc/
NOT_MIGRATED,samples/monoz/LPWA_GPS_Tracker_with_monoZ,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/monoz/LPWA_GPS_Tracker_with_monoZ/
NOT_MIGRATED,samples/nettrartu+,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/nettrartu+/
NOT_MIGRATED,samples/nettrartu+/rtu_temp_sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/nettrartu+/rtu_temp_sensor/
NOT_MIGRATED,samples/nettrartu-x/tutorial,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/nettrartu-x/tutorial/
NOT_MIGRATED,samples/netvox/netvox-guide,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/netvox/netvox-guide/
NOT_MIGRATED,samples/nodemcu,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/nodemcu/
NOT_MIGRATED,samples/nodemcu/temperature,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/nodemcu/temperature/
NOT_MIGRATED,samples/raspberry,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/raspberry/
NOT_MIGRATED,samples/raspberry/gpio,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/raspberry/gpio/
NOT_MIGRATED,samples/raspberry/gpio-android-things,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/raspberry/gpio-android-things/
NOT_MIGRATED,samples/raspberry/grove,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/raspberry/grove/
NOT_MIGRATED,samples/raspberry/temperature,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/raspberry/temperature/
NOT_MIGRATED,samples/roltek/roltek,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/roltek/roltek/
NOT_MIGRATED,samples/senquip,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/senquip/
NOT_MIGRATED,samples/senquip/senquip,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/senquip/senquip/
NOT_MIGRATED,samples/sia-connect,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/sia-connect/
NOT_MIGRATED,samples/smartico,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/smartico/
NOT_MIGRATED,samples/smartico/elec-meter-lorawan/Electricity_Meter_LoRaWAN,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/smartico/elec-meter-lorawan/Electricity_Meter_LoRaWAN/
NOT_MIGRATED,samples/smartico/gas-meter-lorawan/Gas_Meter_LoRaWAN,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/smartico/gas-meter-lorawan/Gas_Meter_LoRaWAN/
NOT_MIGRATED,samples/smartico/gas-valve-lorawan/Gas_Valve_LoRaWAN,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/smartico/gas-valve-lorawan/Gas_Valve_LoRaWAN/
NOT_MIGRATED,samples/smartico/leaks-detector-lorawan/Leaks_Detector_LoRaWAN,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/smartico/leaks-detector-lorawan/Leaks_Detector_LoRaWAN/
NOT_MIGRATED,samples/smartico/pulse-sensor-lorawan/Pulse_Sensor_LoRaWAN,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/smartico/pulse-sensor-lorawan/Pulse_Sensor_LoRaWAN/
NOT_MIGRATED,samples/smartico/wm-bus-lorawan/wMBus_Reader_LoRaWAN,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/smartico/wm-bus-lorawan/wMBus_Reader_LoRaWAN/
NOT_MIGRATED,samples/sodaq/sodaq,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/sodaq/sodaq/
NOT_MIGRATED,samples/sodaq/sodaq-udp,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/sodaq/sodaq-udp/
NOT_MIGRATED,samples/solandtec/thingsboard-guide-solandtec,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/solandtec/thingsboard-guide-solandtec/
NOT_MIGRATED,samples/syrus/syrus,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/syrus/syrus/
NOT_MIGRATED,samples/tektelic,,,,Page does not exist in new site,https://thingsboard.io/docs/samples/tektelic/
